Mortgage Rates,MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
2.99,2396430,Fayetteville,28304,3,2,1504,1,2006,2021-07-15,2021-10-08,144000,150000,85,6000,35.0257,-78.9705,4
2.99,2408030,Chapel Hill,27517,2,2,1115,1,1974,2021-09-15,2021-10-08,230000,235000,23,5000,35.9182,-79.0035,2
2.99,2408421,Chapel Hill,27514,2,2,875,1,1984,2021-09-17,2021-10-05,90000,95000,18,5000,35.9203,-79.0372,2
2.99,2394588,Chapel Hill,27514,1,1,590,1,1955,2021-07-08,2021-10-08,84900,89000,92,4100,35.9203,-79.0372,2
2.99,2390588,Clayton,27520,2,2,1024,1,2003,2021-06-17,2021-10-05,145000,145000,110,0,35.6348,-78.451,1
2.99,2188216,Saxapahaw,27340,1,2,1239,1,2013,2018-04-30,2021-10-06,395000,395000,1255,0,35.9488,-79.3297,0
2.99,2400476,Chapel Hill,27517,1,1,810,1,2009,2021-08-07,2021-10-08,315000,312500,62,-2500,35.9182,-79.0035,2
2.99,2403208,Raleigh,27603,2,2,912,1,1982,2021-08-21,2021-10-04,175000,172000,44,-3000,35.7076,-78.6563,1
2.99,2397672,Durham,27701,1,1,574,1,1972,2021-07-24,2021-10-06,195000,188400,74,-6600,35.9967,-78.8966,2
2.99,2401531,Raleigh,27605,2,2,1344,1,1985,2021-08-12,2021-10-05,449900,442500,54,-7400,35.7908,-78.653,1
2.99,2397782,Clayton,27520,3,2,1375,1,2005,2021-07-25,2021-10-08,185000,176000,75,-9000,35.6348,-78.451,1
2.99,2392437,Raleigh,27615,3,2,1933,1,1986,2021-06-27,2021-10-05,364900,355000,100,-9900,35.8887,-78.6393,3
2.99,2401327,Chapel Hill,27517,1,1,800,1,2008,2021-08-12,2021-10-07,335000,325000,56,-10000,35.9182,-79.0035,2
2.99,2400236,Chapel Hill,27514,3,2,1487,1,2006,2021-08-06,2021-10-04,300000,288000,59,-12000,35.9203,-79.0372,2
2.99,2399533,Raleigh,27606,3,2,1385,1,1985,2021-08-03,2021-10-08,232900,215000,66,-17900,35.7645,-78.7112,1
3.05,2370521,Durham,27701,3,2,1479,1,2014,2021-03-05,2021-10-15,574900,625000,224,50100,35.9967,-78.8966,2
3.05,2409710,Burlington,27215,2,2,1351,1,2006,2021-09-24,2021-10-12,160000,180000,18,20000,36.0318,-79.4889,0
3.05,2409596,Raleigh,27615,3,3,1924,1,1979,2021-09-23,2021-10-15,260000,280000,22,20000,35.8887,-78.6393,3
3.05,2410452,Durham,27713,2,2,980,1,1986,2021-09-28,2021-10-14,170000,188000,16,18000,35.9112,-78.9178,2
3.05,2409784,Raleigh,27617,1,2,951,1,2003,2021-09-24,2021-10-13,160000,171000,19,11000,35.9034,-78.7447,3
3.05,2409547,Chapel Hill,27514,2,1,847,1,1983,2021-09-23,2021-10-15,199000,210000,22,11000,35.9203,-79.0372,2
3.05,2405691,Raleigh,27617,2,2,1389,1,2007,2021-09-02,2021-10-12,275000,285000,40,10000,35.9034,-78.7447,3
3.05,2404524,Raleigh,27605,2,2,1086,1,1985,2021-08-27,2021-10-15,335000,345000,49,10000,35.7908,-78.653,1
3.05,2406258,Raleigh,27604,2,2,900,1,1981,2021-09-07,2021-10-13,120000,129000,36,9000,35.8334,-78.5799,3
3.05,2393643,Raleigh,27606,3,2,1140,1,1968,2021-07-03,2021-10-12,198470,206900,101,8430,35.7645,-78.7112,1
3.05,2409962,Cary,27513,3,2,1328,1,1997,2021-09-25,2021-10-14,268500,275000,19,6500,35.7956,-78.7941,1
3.05,2403581,Raleigh,27605,2,2,1187,1,1983,2021-08-24,2021-10-12,350000,355000,49,5000,35.7908,-78.653,1
3.05,2406989,Chapel Hill,27517,1,1,782,1,1991,2021-09-10,2021-10-15,187500,191000,35,3500,35.9182,-79.0035,2
3.05,2407143,Raleigh,27603,2,2,935,1,2000,2021-09-10,2021-10-12,165000,167000,32,2000,35.7076,-78.6563,1
3.05,2404249,Cary,27518,2,2,1226,1,1997,2021-08-26,2021-10-13,240000,240000,48,0,35.7299,-78.7735,1
3.05,2400800,Clayton,27520,3,2,1364,1,2003,2021-08-10,2021-10-15,189800,189800,66,0,35.6348,-78.451,1
3.05,2400441,Raleigh,27610,2,2,1012,1,1985,2021-08-07,2021-10-15,115000,115000,69,0,35.7667,-78.6008,1
3.05,2407352,Raleigh,27606,4,4,1185,1,1999,2021-09-12,2021-10-12,218000,218000,30,0,35.7645,-78.7112,1
3.05,2402124,Raleigh,27615,2,3,1156,1,1985,2021-08-16,2021-10-12,245000,245000,57,0,35.8887,-78.6393,3
3.05,2402451,Greensboro,27410,2,3,1168,1,1968,2021-08-18,2021-10-14,125000,125000,57,0,36.1032,-79.8794,0
3.05,2406685,Raleigh,27615,1,1,700,1,1992,2021-09-09,2021-10-12,175000,175000,33,0,35.8887,-78.6393,3
3.05,2394014,Raleigh,27605,1,1,660,1,2021,2021-07-06,2021-10-15,340000,340000,101,0,35.7908,-78.653,1
3.05,2384341,Raleigh,27603,3,4,2301,1,2005,2021-05-17,2021-10-14,1060000,1060000,150,0,35.7076,-78.6563,1
3.05,2409669,Raleigh,27605,1,2,916,1,1949,2021-09-23,2021-10-15,295000,295000,22,0,35.7908,-78.653,1
3.05,2395948,Raleigh,27617,3,4,2834,1,2020,2021-07-15,2021-10-14,609900,609900,91,0,35.9034,-78.7447,3
3.05,2409502,Chapel Hill,27517,2,2,1337,1,1973,2021-09-23,2021-10-12,275000,275000,19,0,35.9182,-79.0035,2
3.05,2398131,Chapel Hill,27517,2,3,1080,1,1984,2021-07-27,2021-10-12,195000,194000,77,-1000,35.9182,-79.0035,2
3.05,2400629,Raleigh,27603,2,2,1238,1,2008,2021-08-09,2021-10-15,400000,398000,67,-2000,35.7076,-78.6563,1
3.05,2388125,Greensboro,27401,1,1,870,1,2009,2021-06-04,2021-10-14,215000,212500,132,-2500,36.0697,-79.7682,0
3.05,2407956,Raleigh,27612,2,2,1330,1,2004,2021-09-15,2021-10-15,349900,346000,30,-3900,35.852,-78.6841,3
3.05,2405188,Raleigh,27608,2,2,1080,1,1983,2021-09-01,2021-10-14,365000,360000,43,-5000,35.8077,-78.6463,3
3.09,2405132,Cary,27511,2,2,1421,1,2004,2021-09-01,2021-10-21,400000,450000,50,50000,35.7641,-78.7786,1
3.09,2406526,Carrboro,27510,2,1,888,1,1979,2021-09-08,2021-10-20,199000,240000,42,41000,35.9055,-79.0901,2
3.09,2413052,Chapel Hill,27517,3,3,1405,1,1974,2021-10-12,2021-10-22,250000,285000,10,35000,35.9182,-79.0035,2
3.09,2403750,Cary,27511,2,2,1392,1,2005,2021-08-25,2021-10-20,395000,417500,56,22500,35.7641,-78.7786,1
3.09,2405020,Raleigh,27612,2,2,975,1,1986,2021-08-31,2021-10-20,215000,230000,50,15000,35.852,-78.6841,3
3.09,2409069,Raleigh,27609,1,1,662,1,1972,2021-09-21,2021-10-22,110000,113000,31,3000,35.848,-78.6317,3
3.09,2407791,Mebane,27302,2,2,1198,1,1998,2021-09-14,2021-10-20,189900,191000,36,1100,36.0979,-79.2719,0
3.09,2399167,Raleigh,27616,3,3,1712,1,2005,2021-08-01,2021-10-22,229900,231000,82,1100,35.8673,-78.5381,3
3.09,2388818,Fayetteville,28314,2,2,1190,1,1984,2021-06-09,2021-10-22,68000,68000,135,0,35.0583,-79.008,4
3.09,2412135,Greensboro,27401,2,2,1388,1,1963,2021-10-06,2021-10-22,162500,162500,16,0,36.0697,-79.7682,0
3.09,2407580,Raleigh,27604,2,1,896,1,1981,2021-09-14,2021-10-20,118500,118500,36,0,35.8334,-78.5799,3
3.09,2407148,Durham,27713,1,1,670,1,1986,2021-09-10,2021-10-21,120000,120000,41,0,35.9112,-78.9178,2
3.09,2401837,Raleigh,27603,1,1,764,1,2007,2021-08-14,2021-10-21,380000,380000,68,0,35.7076,-78.6563,1
3.09,2385998,Raleigh,27601,1,1,920,1,2008,2021-05-26,2021-10-21,375000,375000,148,0,35.7727,-78.6324,1
3.09,2409486,Raleigh,27605,2,3,1741,1,2020,2021-09-21,2021-10-22,1035000,1035000,31,0,35.7908,-78.653,1
3.09,2405853,Raleigh,27615,3,3,2268,1,1969,2021-09-03,2021-10-21,279900,279900,48,0,35.8887,-78.6393,3
3.09,2362113,Raleigh,27617,3,3,2360,1,2021,2021-01-17,2021-10-22,519900,519900,278,0,35.9034,-78.7447,3
3.09,2387119,Raleigh,27617,3,3,2168,1,2014,2021-06-01,2021-10-21,418000,418000,142,0,35.9034,-78.7447,3
3.09,2188240,Saxapahaw,27340,2,2,1129,1,2013,2018-04-30,2021-10-19,395000,395000,1268,0,35.9488,-79.3297,0
3.09,2403174,Chapel Hill,27517,2,2,947,1,1984,2021-08-20,2021-10-22,189900,187200,63,-2700,35.9182,-79.0035,2
3.09,2406700,Raleigh,27603,3,2,1104,1,2001,2021-09-09,2021-10-18,200000,197000,39,-3000,35.7076,-78.6563,1
3.09,2403007,Chapel Hill,27517,2,2,962,1,1984,2021-08-20,2021-10-18,189000,185000,59,-4000,35.9182,-79.0035,2
3.09,2404791,Raleigh,27613,2,2,1426,1,1986,2021-08-30,2021-10-22,225000,220000,53,-5000,35.8949,-78.7051,3
3.09,2401364,Raleigh,27603,3,3,1610,1,2004,2021-08-12,2021-10-18,275000,262500,67,-12500,35.7076,-78.6563,1
3.09,2408663,Raleigh,27603,2,2,1368,1,1995,2021-09-18,2021-10-21,497000,480000,33,-17000,35.7076,-78.6563,1
3.09,2402797,Raleigh,27605,2,2,1475,1,2016,2021-08-19,2021-10-21,600000,565250,63,-34750,35.7908,-78.653,1
3.14,2408894,Chapel Hill,27516,1,2,878,1,2001,2021-09-20,2021-10-27,250000,300000,37,50000,35.9162,-79.0999,2
3.14,2408616,Wake Forest,27587,1,1,648,1,1854,2021-09-17,2021-10-29,225000,251500,42,26500,35.9815,-78.5392,3
3.14,2412797,Raleigh,27609,2,2,1100,1,1985,2021-10-10,2021-10-28,145000,167000,18,22000,35.848,-78.6317,3
3.14,2405117,Chapel Hill,27517,2,3,1354,1,1989,2021-08-31,2021-10-25,229000,250000,55,21000,35.9182,-79.0035,2
3.14,2411972,Raleigh,27615,3,3,1436,1,1983,2021-10-06,2021-10-27,225000,245250,21,20250,35.8887,-78.6393,3
3.14,2407256,Raleigh,27614,3,3,1764,1,2006,2021-09-05,2021-10-28,220000,240000,53,20000,35.9457,-78.6433,3
3.14,2409448,Wake Forest,27587,2,2,1844,1,2007,2021-09-23,2021-10-27,345000,361000,34,16000,35.9815,-78.5392,3
3.14,2407390,Raleigh,27606,2,3,1140,1,1972,2021-09-13,2021-10-29,150000,165000,46,15000,35.7645,-78.7112,1
3.14,2412101,Durham,27701,1,1,545,1,1972,2021-10-06,2021-10-25,210000,221800,19,11800,35.9967,-78.8966,2
3.14,2408408,Raleigh,27615,2,3,1377,1,1969,2021-09-17,2021-10-28,205000,215000,41,10000,35.8887,-78.6393,3
3.14,2406536,Gibsonville,27249,2,2,2078,1,2014,2021-09-08,2021-10-29,325000,335000,51,10000,36.1183,-79.5685,0
3.14,2406666,Raleigh,27606,2,2,977,1,1968,2021-09-09,2021-10-25,175000,182000,46,7000,35.7645,-78.7112,1
3.14,2412519,Chapel Hill,27517,2,2,943,1,1984,2021-10-08,2021-10-26,192000,193000,18,1000,35.9182,-79.0035,2
3.14,2412777,Chapel Hill,27514,2,2,978,1,1967,2021-10-09,2021-10-26,214900,215000,17,100,35.9203,-79.0372,2
3.14,2401277,Durham,27707,3,3,1664,1,1980,2021-08-12,2021-10-25,199900,200000,74,100,35.9631,-78.9315,2
3.14,2410199,Burlington,27215,3,3,1607,1,2001,2021-09-27,2021-10-27,225000,225000,30,0,36.0318,-79.4889,0
3.14,2408456,Raleigh,27605,1,1,744,1,1986,2021-09-17,2021-10-27,250000,250000,40,0,35.7908,-78.653,1
3.14,2401416,Raleigh,27609,2,2,1062,1,1998,2021-08-12,2021-10-27,324900,324900,76,0,35.848,-78.6317,3
3.14,2409054,Raleigh,27603,3,2,1050,1,2001,2021-09-21,2021-10-29,200000,200000,38,0,35.7076,-78.6563,1
